route_id,trip_id,day_of_week,hour,stop_id,boardings,alightings,overall
ROUTE22,TRIP304,Thursday,9,S10,27.0,4.0,48.0
ROUTE22,TRIP304,Thursday,9,S2,24.0,12.0,60.0
ROUTE22,TRIP304,Thursday,9,S6,23.0,0.0,83.0
ROUTE22,TRIP304,Thursday,9,S7,20.0,25.0,78.0
ROUTE22,TRIP304,Thursday,9,S9,0.0,57.0,21.0
ROUTE22,TRIP304,Thursday,11,S1,9.0,7.0,23.0
ROUTE22,TRIP304,Thursday,11,S10,14.0,3.0,34.0
ROUTE22,TRIP304,Thursday,11,S2,10.0,4.0,40.0
ROUTE22,TRIP304,Thursday,11,S6,9.0,0.0,49.0
ROUTE22,TRIP304,Thursday,11,S7,6.0,11.0,44.0
ROUTE22,TRIP304,Thursday,11,S9,0.0,23.0,21.0
ROUTE22,TRIP304,Thursday,12,S1,8.0,12.0,17.0
ROUTE22,TRIP304,Thursday,12,S10,15.0,2.0,30.0
ROUTE22,TRIP304,Thursday,12,S2,14.0,6.0,38.0
ROUTE22,TRIP304,Thursday,12,S6,14.0,0.0,52.0
ROUTE22,TRIP304,Thursday,12,S7,11.0,19.0,44.0
ROUTE22,TRIP304,Thursday,12,S9,0.0,23.0,21.0
ROUTE22,TRIP304,Thursday,13,S1,14.0,7.0,28.0
ROUTE22,TRIP304,Thursday,13,S10,9.0,1.0,36.0
ROUTE22,TRIP304,Thursday,13,S2,11.0,5.0,42.0
ROUTE22,TRIP304,Thursday,13,S6,10.0,0.0,52.0
ROUTE22,TRIP304,Thursday,13,S7,17.0,14.0,55.0
ROUTE22,TRIP304,Thursday,13,S9,0.0,34.0,21.0
ROUTE22,TRIP304,Thursday,14,S1,15.0,11.0,25.0
ROUTE22,TRIP304,Thursday,14,S10,10.0,3.0,32.0
ROUTE22,TRIP304,Thursday,14,S2,10.0,5.0,37.0
ROUTE22,TRIP304,Thursday,14,S6,18.0,0.0,55.0
ROUTE22,TRIP304,Thursday,14,S7,16.0,17.0,54.0
ROUTE22,TRIP304,Thursday,14,S9,0.0,33.0,21.0
ROUTE22,TRIP304,Thursday,16,S1,6.0,8.0,19.0
ROUTE22,TRIP304,Thursday,16,S10,6.0,3.0,22.0
ROUTE22,TRIP304,Thursday,16,S2,13.0,5.0,30.0
ROUTE22,TRIP304,Thursday,16,S6,11.0,0.0,41.0
ROUTE22,TRIP304,Thursday,16,S7,8.0,12.0,37.0
ROUTE22,TRIP304,Thursday,16,S9,0.0,16.0,21.0
ROUTE22,TRIP304,Thursday,17,S1,13.0,10.0,24.0
ROUTE22,TRIP304,Thursday,17,S10,7.0,2.0,29.0
ROUTE22,TRIP304,Thursday,17,S2,15.0,2.0,42.0
ROUTE22,TRIP304,Thursday,17,S6,10.0,0.0,52.0
ROUTE22,TRIP304,Thursday,17,S7,10.0,15.0,47.0
ROUTE22,TRIP304,Thursday,17,S9,0.0,26.0,21.0
ROUTE22,TRIP304,Thursday,18,S1,7.0,5.0,23.0
ROUTE22,TRIP304,Thursday,18,S10,8.0,2.0,29.0
ROUTE22,TRIP304,Thursday,18,S2,11.0,4.0,36.0
ROUTE22,TRIP304,Thursday,18,S6,8.0,0.0,44.0
ROUTE22,TRIP304,Thursday,18,S7,13.0,14.0,43.0
ROUTE22,TRIP304,Thursday,18,S9,0.0,22.0,21.0
ROUTE22,TRIP304,Thursday,19,S1,8.0,7.0,22.0
ROUTE22,TRIP304,Thursday,19,S10,7.0,2.0,27.0
ROUTE22,TRIP304,Thursday,19,S2,9.0,7.0,29.0
ROUTE22,TRIP304,Thursday,19,S6,13.0,0.0,42.0
ROUTE22,TRIP304,Thursday,19,S7,11.0,9.0,44.0
ROUTE22,TRIP304,Thursday,19,S9,0.0,23.0,21.0
ROUTE22,TRIP304,Thursday,21,S1,4.0,1.0,24.0
ROUTE22,TRIP304,Thursday,21,S10,3.0,1.0,26.0
ROUTE22,TRIP304,Thursday,21,S2,4.0,0.0,30.0
ROUTE22,TRIP304,Thursday,21,S6,1.0,0.0,31.0
ROUTE22,TRIP304,Thursday,21,S7,7.0,3.0,35.0
ROUTE22,TRIP304,Thursday,21,S9,0.0,14.0,21.0
ROUTE22,TRIP304,Thursday,22,S1,4.0,3.0,22.0
ROUTE22,TRIP304,Thursday,22,S10,2.0,1.0,23.0
ROUTE22,TRIP304,Thursday,22,S2,1.0,1.0,23.0
ROUTE22,TRIP304,Thursday,22,S6,3.0,0.0,26.0
ROUTE22,TRIP304,Thursday,22,S7,2.0,1.0,27.0
ROUTE22,TRIP304,Thursday,22,S9,0.0,6.0,21.0
ROUTE22,TRIP304,Tuesday,7,S1,20.0,0.0,20.0
ROUTE22,TRIP304,Tuesday,7,S10,16.0,6.0,30.0
ROUTE22,TRIP304,Tuesday,7,S2,35.0,11.0,54.0
ROUTE22,TRIP304,Tuesday,7,S6,21.0,0.0,75.0
ROUTE22,TRIP304,Tuesday,7,S7,28.0,28.0,75.0
ROUTE22,TRIP304,Tuesday,7,S9,0.0,59.0,16.0
ROUTE22,TRIP304,Tuesday,8,S1,30.0,15.0,31.0
ROUTE22,TRIP304,Tuesday,8,S10,20.0,6.0,45.0
ROUTE22,TRIP304,Tuesday,8,S2,26.0,10.0,61.0
ROUTE22,TRIP304,Tuesday,8,S6,28.0,0.0,89.0
ROUTE22,TRIP304,Tuesday,8,S7,24.0,34.0,79.0
ROUTE22,TRIP304,Tuesday,8,S9,0.0,63.0,16.0
ROUTE22,TRIP304,Tuesday,9,S1,28.0,16.0,28.0
ROUTE22,TRIP304,Tuesday,9,S10,24.0,0.0,52.0
ROUTE22,TRIP304,Tuesday,9,S2,18.0,13.0,57.0
ROUTE22,TRIP304,Tuesday,9,S6,17.0,0.0,74.0
ROUTE22,TRIP304,Tuesday,9,S7,27.0,30.0,71.0
ROUTE22,TRIP304,Tuesday,9,S9,0.0,54.0,17.0
ROUTE22,TRIP304,Tuesday,11,S1,14.0,8.0,23.0
ROUTE22,TRIP304,Tuesday,11,S10,12.0,3.0,32.0
ROUTE22,TRIP304,Tuesday,11,S2,9.0,5.0,36.0
ROUTE22,TRIP304,Tuesday,11,S6,12.0,0.0,48.0
ROUTE22,TRIP304,Tuesday,11,S7,15.0,18.0,45.0
ROUTE22,TRIP304,Tuesday,11,S9,0.0,28.0,17.0
ROUTE22,TRIP304,Tuesday,12,S1,16.0,17.0,16.0
ROUTE22,TRIP304,Tuesday,12,S10,9.0,2.0,23.0
ROUTE22,TRIP304,Tuesday,12,S2,15.0,2.0,36.0
ROUTE22,TRIP304,Tuesday,12,S6,13.0,0.0,49.0
ROUTE22,TRIP304,Tuesday,12,S7,10.0,18.0,41.0
ROUTE22,TRIP304,Tuesday,12,S9,0.0,24.0,17.0
ROUTE22,TRIP304,Tuesday,13,S1,11.0,10.0,18.0
ROUTE22,TRIP304,Tuesday,13,S10,13.0,2.0,29.0
ROUTE22,TRIP304,Tuesday,13,S2,14.0,6.0,37.0
ROUTE22,TRIP304,Tuesday,13,S6,10.0,0.0,47.0
ROUTE22,TRIP304,Tuesday,13,S7,15.0,13.0,49.0
ROUTE22,TRIP304,Tuesday,13,S9,0.0,32.0,17.0
ROUTE22,TRIP304,Tuesday,14,S1,16.0,17.0,16.0
ROUTE22,TRIP304,Tuesday,14,S10,17.0,1.0,32.0
ROUTE22,TRIP304,Tuesday,14,S2,19.0,8.0,43.0
ROUTE22,TRIP304,Tuesday,14,S6,10.0,0.0,53.0
ROUTE22,TRIP304,Tuesday,14,S7,10.0,17.0,46.0
ROUTE22,TRIP304,Tuesday,14,S9,0.0,28.0,18.0
ROUTE22,TRIP304,Tuesday,16,S1,13.0,8.0,23.0
ROUTE22,TRIP304,Tuesday,16,S10,12.0,3.0,32.0
ROUTE22,TRIP304,Tuesday,16,S2,10.0,3.0,39.0
ROUTE22,TRIP304,Tuesday,16,S6,10.0,0.0,49.0
ROUTE22,TRIP304,Tuesday,16,S7,10.0,15.0,44.0
ROUTE22,TRIP304,Tuesday,16,S9,0.0,26.0,18.0
ROUTE22,TRIP304,Tuesday,17,S1,16.0,11.0,23.0
ROUTE22,TRIP304,Tuesday,17,S10,14.0,1.0,36.0
ROUTE22,TRIP304,Tuesday,17,S2,15.0,7.0,44.0
ROUTE22,TRIP304,Tuesday,17,S6,8.0,0.0,52.0
ROUTE22,TRIP304,Tuesday,17,S7,14.0,17.0,49.0
ROUTE22,TRIP304,Tuesday,17,S9,0.0,31.0,18.0
ROUTE22,TRIP304,Tuesday,18,S1,9.0,4.0,23.0
ROUTE22,TRIP304,Tuesday,18,S10,8.0,3.0,28.0
ROUTE22,TRIP304,Tuesday,18,S2,12.0,3.0,37.0
ROUTE22,TRIP304,Tuesday,18,S6,10.0,0.0,47.0
ROUTE22,TRIP304,Tuesday,18,S7,10.0,13.0,44.0
ROUTE22,TRIP304,Tuesday,18,S9,0.0,26.0,18.0
ROUTE22,TRIP304,Tuesday,19,S1,15.0,10.0,23.0
ROUTE22,TRIP304,Tuesday,19,S10,9.0,3.0,29.0
ROUTE22,TRIP304,Tuesday,19,S2,16.0,5.0,40.0
ROUTE22,TRIP304,Tuesday,19,S6,8.0,0.0,48.0
ROUTE22,TRIP304,Tuesday,19,S7,16.0,12.0,52.0
ROUTE22,TRIP304,Tuesday,19,S9,0.0,34.0,18.0
ROUTE22,TRIP304,Tuesday,21,S1,4.0,2.0,20.0
ROUTE22,TRIP304,Tuesday,21,S10,4.0,0.0,24.0
ROUTE22,TRIP304,Tuesday,21,S2,4.0,5.0,23.0
ROUTE22,TRIP304,Tuesday,21,S6,6.0,0.0,29.0
ROUTE22,TRIP304,Tuesday,21,S7,2.0,2.0,29.0
ROUTE22,TRIP304,Tuesday,21,S9,0.0,11.0,18.0
ROUTE22,TRIP304,Tuesday,22,S1,1.0,2.0,17.0
ROUTE22,TRIP304,Tuesday,22,S10,2.0,1.0,18.0
ROUTE22,TRIP304,Tuesday,22,S2,4.0,2.0,20.0
ROUTE22,TRIP304,Tuesday,22,S6,2.0,0.0,22.0
ROUTE22,TRIP304,Tuesday,22,S7,8.0,2.0,28.0
ROUTE22,TRIP304,Tuesday,22,S9,0.0,10.0,18.0
ROUTE22,TRIP304,Wednesday,7,S1,15.0,0.0,15.0
ROUTE22,TRIP304,Wednesday,7,S10,23.0,1.0,37.0
ROUTE22,TRIP304,Wednesday,7,S2,29.0,8.0,58.0
ROUTE22,TRIP304,Wednesday,7,S6,8.0,0.0,66.0
ROUTE22,TRIP304,Wednesday,7,S7,24.0,19.0,71.0
ROUTE22,TRIP304,Wednesday,7,S9,0.0,55.0,16.0
ROUTE22,TRIP304,Wednesday,8,S1,17.0,16.0,17.0
ROUTE22,TRIP304,Wednesday,8,S10,20.0,7.0,30.0
ROUTE22,TRIP304,Wednesday,8,S2,28.0,9.0,49.0
ROUTE22,TRIP304,Wednesday,8,S6,21.0,0.0,70.0
ROUTE22,TRIP304,Wednesday,8,S7,26.0,31.0,65.0
ROUTE22,TRIP304,Wednesday,8,S9,0.0,49.0,16.0
ROUTE22,TRIP304,Wednesday,9,S1,16.0,16.0,16.0
ROUTE22,TRIP304,Wednesday,9,S10,24.0,4.0,36.0
ROUTE22,TRIP304,Wednesday,9,S2,25.0,10.0,51.0
ROUTE22,TRIP304,Wednesday,9,S6,25.0,0.0,76.0
ROUTE22,TRIP304,Wednesday,9,S7,19.0,26.0,69.0
ROUTE22,TRIP304,Wednesday,9,S9,0.0,47.0,22.0
ROUTE22,TRIP304,Wednesday,11,S1,12.0,14.0,20.0
ROUTE22,TRIP304,Wednesday,11,S10,10.0,3.0,27.0
ROUTE22,TRIP304,Wednesday,11,S2,12.0,2.0,37.0
ROUTE22,TRIP304,Wednesday,11,S6,13.0,0.0,50.0
ROUTE22,TRIP304,Wednesday,11,S7,10.0,17.0,43.0
ROUTE22,TRIP304,Wednesday,11,S9,0.0,21.0,22.0
ROUTE22,TRIP304,Wednesday,12,S1,13.0,14.0,21.0
ROUTE22,TRIP304,Wednesday,12,S10,14.0,0.0,35.0
ROUTE22,TRIP304,Wednesday,12,S2,17.0,4.0,48.0
ROUTE22,TRIP304,Wednesday,12,S6,10.0,0.0,58.0
ROUTE22,TRIP304,Wednesday,12,S7,11.0,19.0,50.0
ROUTE22,TRIP304,Wednesday,12,S9,0.0,28.0,22.0
ROUTE22,TRIP304,Wednesday,13,S1,16.0,7.0,31.0
ROUTE22,TRIP304,Wednesday,13,S10,8.0,3.0,36.0
ROUTE22,TRIP304,Wednesday,13,S2,15.0,6.0,45.0
ROUTE22,TRIP304,Wednesday,13,S6,15.0,0.0,60.0
ROUTE22,TRIP304,Wednesday,13,S7,11.0,20.0,51.0
ROUTE22,TRIP304,Wednesday,13,S9,0.0,29.0,22.0
ROUTE22,TRIP304,Wednesday,14,S1,11.0,7.0,26.0
ROUTE22,TRIP304,Wednesday,14,S10,4.0,2.0,28.0
ROUTE22,TRIP304,Wednesday,14,S2,15.0,2.0,41.0
ROUTE22,TRIP304,Wednesday,14,S6,9.0,0.0,50.0
ROUTE22,TRIP304,Wednesday,14,S7,11.0,12.0,49.0
ROUTE22,TRIP304,Wednesday,14,S9,0.0,27.0,22.0
ROUTE22,TRIP304,Wednesday,16,S1,9.0,9.0,22.0
ROUTE22,TRIP304,Wednesday,16,S10,9.0,0.0,31.0
ROUTE22,TRIP304,Wednesday,16,S2,10.0,6.0,35.0
ROUTE22,TRIP304,Wednesday,16,S6,11.0,0.0,46.0
ROUTE22,TRIP304,Wednesday,16,S7,11.0,4.0,53.0
ROUTE22,TRIP304,Wednesday,16,S9,0.0,31.0,22.0
ROUTE22,TRIP304,Wednesday,17,S1,16.0,7.0,31.0
ROUTE22,TRIP304,Wednesday,17,S10,9.0,1.0,39.0
ROUTE22,TRIP304,Wednesday,17,S2,15.0,6.0,48.0
ROUTE22,TRIP304,Wednesday,17,S6,9.0,0.0,57.0
ROUTE22,TRIP304,Wednesday,17,S7,7.0,17.0,47.0
ROUTE22,TRIP304,Wednesday,17,S9,0.0,25.0,22.0
ROUTE22,TRIP304,Wednesday,18,S1,13.0,4.0,31.0
ROUTE22,TRIP304,Wednesday,18,S10,10.0,4.0,37.0
ROUTE22,TRIP304,Wednesday,18,S2,6.0,4.0,39.0
ROUTE22,TRIP304,Wednesday,18,S6,15.0,0.0,54.0
ROUTE22,TRIP304,Wednesday,18,S7,5.0,15.0,44.0
ROUTE22,TRIP304,Wednesday,18,S9,0.0,22.0,22.0
ROUTE22,TRIP304,Wednesday,19,S1,9.0,13.0,18.0
ROUTE22,TRIP304,Wednesday,19,S10,16.0,0.0,34.0
ROUTE22,TRIP304,Wednesday,19,S2,14.0,9.0,39.0
ROUTE22,TRIP304,Wednesday,19,S6,12.0,0.0,51.0
ROUTE22,TRIP304,Wednesday,19,S7,8.0,13.0,46.0
ROUTE22,TRIP304,Wednesday,19,S9,0.0,24.0,22.0
ROUTE22,TRIP304,Wednesday,21,S1,7.0,3.0,26.0
ROUTE22,TRIP304,Wednesday,21,S10,5.0,0.0,31.0
ROUTE22,TRIP304,Wednesday,21,S2,5.0,0.0,36.0
ROUTE22,TRIP304,Wednesday,21,S6,3.0,0.0,39.0
ROUTE22,TRIP304,Wednesday,21,S7,5.0,7.0,37.0
ROUTE22,TRIP304,Wednesday,21,S9,0.0,15.0,22.0
ROUTE22,TRIP304,Wednesday,22,S1,0.0,2.0,20.0
ROUTE22,TRIP304,Wednesday,22,S10,2.0,0.0,22.0
ROUTE22,TRIP304,Wednesday,22,S2,3.0,3.0,22.0
ROUTE22,TRIP304,Wednesday,22,S6,4.0,0.0,26.0
ROUTE22,TRIP304,Wednesday,22,S7,5.0,2.0,29.0
ROUTE22,TRIP304,Wednesday,22,S9,0.0,7.0,22.0
ROUTE30,TRIP305,Friday,7,S1,33.0,0.0,33.0
ROUTE30,TRIP305,Friday,7,S10,19.0,0.0,52.0
ROUTE30,TRIP305,Friday,7,S4,29.0,29.0,52.0
ROUTE30,TRIP305,Friday,7,S6,19.0,5.0,66.0
ROUTE30,TRIP305,Friday,7,S7,29.0,18.0,77.0
ROUTE30,TRIP305,Friday,7,S8,0.0,68.0,9.0
ROUTE30,TRIP305,Friday,8,S1,23.0,9.0,23.0
ROUTE30,TRIP305,Friday,8,S10,19.0,0.0,42.0
ROUTE30,TRIP305,Friday,8,S4,25.0,30.0,37.0
ROUTE30,TRIP305,Friday,8,S6,30.0,3.0,64.0
ROUTE30,TRIP305,Friday,8,S7,30.0,20.0,74.0
ROUTE30,TRIP305,Friday,8,S8,0.0,64.0,10.0
ROUTE30,TRIP305,Friday,9,S1,30.0,10.0,30.0
ROUTE30,TRIP305,Friday,9,S10,20.0,0.0,50.0
ROUTE30,TRIP305,Friday,9,S4,24.0,27.0,47.0
ROUTE30,TRIP305,Friday,9,S6,26.0,4.0,69.0
ROUTE30,TRIP305,Friday,9,S7,21.0,20.0,70.0
ROUTE30,TRIP305,Friday,9,S8,0.0,59.0,11.0
ROUTE30,TRIP305,Friday,11,S1,14.0,5.0,20.0
ROUTE30,TRIP305,Friday,11,S10,13.0,0.0,33.0
ROUTE30,TRIP305,Friday,11,S4,14.0,16.0,31.0
ROUTE30,TRIP305,Friday,11,S6,8.0,2.0,37.0
ROUTE30,TRIP305,Friday,11,S7,14.0,12.0,39.0
ROUTE30,TRIP305,Friday,11,S8,0.0,28.0,11.0
ROUTE30,TRIP305,Friday,12,S1,21.0,8.0,24.0
ROUTE30,TRIP305,Friday,12,S10,15.0,0.0,39.0
ROUTE30,TRIP305,Friday,12,S4,18.0,23.0,34.0
ROUTE30,TRIP305,Friday,12,S6,8.0,0.0,42.0
ROUTE30,TRIP305,Friday,12,S7,14.0,11.0,45.0
ROUTE30,TRIP305,Friday,12,S8,0.0,34.0,11.0
ROUTE30,TRIP305,Friday,13,S1,19.0,7.0,23.0
ROUTE30,TRIP305,Friday,13,S10,17.0,0.0,40.0
ROUTE30,TRIP305,Friday,13,S4,16.0,20.0,36.0
ROUTE30,TRIP305,Friday,13,S6,17.0,5.0,48.0
ROUTE30,TRIP305,Friday,13,S7,9.0,15.0,42.0
ROUTE30,TRIP305,Friday,13,S8,0.0,31.0,11.0
ROUTE30,TRIP305,Friday,14,S1,14.0,7.0,18.0
ROUTE30,TRIP305,Friday,14,S10,13.0,0.0,31.0
ROUTE30,TRIP305,Friday,14,S4,16.0,21.0,26.0
ROUTE30,TRIP305,Friday,14,S6,14.0,4.0,36.0
ROUTE30,TRIP305,Friday,14,S7,11.0,12.0,35.0
ROUTE30,TRIP305,Friday,14,S8,0.0,24.0,11.0
ROUTE30,TRIP305,Friday,16,S1,11.0,8.0,14.0
ROUTE30,TRIP305,Friday,16,S10,13.0,0.0,27.0
ROUTE30,TRIP305,Friday,16,S4,16.0,14.0,29.0
ROUTE30,TRIP305,Friday,16,S6,9.0,1.0,37.0
ROUTE30,TRIP305,Friday,16,S7,15.0,11.0,41.0
ROUTE30,TRIP305,Friday,16,S8,0.0,30.0,11.0
ROUTE30,TRIP305,Friday,17,S1,13.0,4.0,20.0
ROUTE30,TRIP305,Friday,17,S10,15.0,0.0,35.0
ROUTE30,TRIP305,Friday,17,S4,18.0,19.0,34.0
ROUTE30,TRIP305,Friday,17,S6,10.0,5.0,39.0
ROUTE30,TRIP305,Friday,17,S7,16.0,11.0,44.0
ROUTE30,TRIP305,Friday,17,S8,0.0,33.0,11.0
ROUTE30,TRIP305,Friday,18,S1,14.0,4.0,21.0
ROUTE30,TRIP305,Friday,18,S10,14.0,0.0,35.0
ROUTE30,TRIP305,Friday,18,S4,10.0,16.0,29.0
ROUTE30,TRIP305,Friday,18,S6,9.0,2.0,36.0
ROUTE30,TRIP305,Friday,18,S7,8.0,10.0,34.0
ROUTE30,TRIP305,Friday,18,S8,0.0,23.0,11.0
ROUTE30,TRIP305,Friday,19,S1,10.0,3.0,18.0
ROUTE30,TRIP305,Friday,19,S10,17.0,0.0,35.0
ROUTE30,TRIP305,Friday,19,S4,12.0,14.0,33.0
ROUTE30,TRIP305,Friday,19,S6,11.0,6.0,38.0
ROUTE30,TRIP305,Friday,19,S7,12.0,11.0,39.0
ROUTE30,TRIP305,Friday,19,S8,0.0,28.0,11.0
ROUTE30,TRIP305,Friday,21,S1,4.0,1.0,14.0
ROUTE30,TRIP305,Friday,21,S10,3.0,0.0,17.0
ROUTE30,TRIP305,Friday,21,S4,8.0,6.0,19.0
ROUTE30,TRIP305,Friday,21,S6,1.0,2.0,18.0
ROUTE30,TRIP305,Friday,21,S7,4.0,0.0,22.0
ROUTE30,TRIP305,Friday,21,S8,0.0,11.0,11.0
ROUTE30,TRIP305,Friday,22,S1,6.0,2.0,15.0
ROUTE30,TRIP305,Friday,22,S10,4.0,0.0,19.0
ROUTE30,TRIP305,Friday,22,S4,7.0,6.0,20.0
ROUTE30,TRIP305,Friday,22,S6,6.0,0.0,26.0
ROUTE30,TRIP305,Friday,22,S7,6.0,6.0,26.0
ROUTE30,TRIP305,Friday,22,S8,0.0,15.0,11.0
ROUTE30,TRIP305,Monday,7,S1,26.0,0.0,26.0
ROUTE30,TRIP305,Monday,7,S10,38.0,0.0,64.0
ROUTE30,TRIP305,Monday,7,S4,21.0,38.0,47.0
ROUTE30,TRIP305,Monday,7,S6,31.0,11.0,67.0
ROUTE30,TRIP305,Monday,7,S7,27.0,28.0,66.0
ROUTE30,TRIP305,Monday,7,S8,0.0,48.0,18.0
ROUTE30,TRIP305,Monday,8,S1,22.0,18.0,22.0
ROUTE30,TRIP305,Monday,8,S10,26.0,0.0,48.0
ROUTE30,TRIP305,Monday,8,S4,19.0,25.0,42.0
ROUTE30,TRIP305,Monday,8,S6,28.0,4.0,66.0
ROUTE30,TRIP305,Monday,8,S7,28.0,21.0,73.0
ROUTE30,TRIP305,Monday,8,S8,0.0,53.0,20.0
ROUTE30,TRIP305,Monday,9,S1,25.0,12.0,33.0
ROUTE30,TRIP305,Monday,9,S10,22.0,0.0,55.0
ROUTE30,TRIP305,Monday,9,S4,25.0,29.0,51.0
ROUTE30,TRIP305,Monday,9,S6,30.0,6.0,75.0
ROUTE30,TRIP305,Monday,9,S7,22.0,22.0,75.0
ROUTE30,TRIP305,Monday,9,S8,0.0,55.0,20.0
ROUTE30,TRIP305,Monday,11,S1,12.0,6.0,26.0
ROUTE30,TRIP305,Monday,11,S10,9.0,0.0,35.0
ROUTE30,TRIP305,Monday,11,S4,11.0,15.0,31.0
ROUTE30,TRIP305,Monday,11,S6,17.0,2.0,46.0
ROUTE30,TRIP305,Monday,11,S7,13.0,11.0,48.0
ROUTE30,TRIP305,Monday,11,S8,0.0,28.0,20.0
ROUTE30,TRIP305,Monday,12,S1,15.0,2.0,33.0
ROUTE30,TRIP305,Monday,12,S10,12.0,0.0,45.0
ROUTE30,TRIP305,Monday,12,S4,13.0,9.0,49.0
ROUTE30,TRIP305,Monday,12,S6,19.0,5.0,63.0
ROUTE30,TRIP305,Monday,12,S7,13.0,17.0,59.0
ROUTE30,TRIP305,Monday,12,S8,0.0,39.0,20.0
ROUTE30,TRIP305,Monday,13,S1,9.0,6.0,23.0
ROUTE30,TRIP305,Monday,13,S10,11.0,0.0,34.0
ROUTE30,TRIP305,Monday,13,S4,15.0,15.0,34.0
ROUTE30,TRIP305,Monday,13,S6,9.0,0.0,43.0
ROUTE30,TRIP305,Monday,13,S7,16.0,10.0,49.0
ROUTE30,TRIP305,Monday,13,S8,0.0,29.0,20.0
ROUTE30,TRIP305,Monday,14,S1,16.0,12.0,24.0
ROUTE30,TRIP305,Monday,14,S10,12.0,0.0,36.0
ROUTE30,TRIP305,Monday,14,S4,14.0,12.0,38.0
ROUTE30,TRIP305,Monday,14,S6,14.0,2.0,50.0
ROUTE30,TRIP305,Monday,14,S7,14.0,15.0,49.0
ROUTE30,TRIP305,Monday,14,S8,0.0,29.0,20.0
ROUTE30,TRIP305,Monday,16,S1,9.0,3.0,26.0
ROUTE30,TRIP305,Monday,16,S10,6.0,0.0,32.0
ROUTE30,TRIP305,Monday,16,S4,5.0,12.0,25.0
ROUTE30,TRIP305,Monday,16,S6,12.0,1.0,36.0
ROUTE30,TRIP305,Monday,16,S7,15.0,10.0,41.0
ROUTE30,TRIP305,Monday,16,S8,0.0,21.0,20.0
ROUTE30,TRIP305,Monday,17,S1,6.0,1.0,25.0
ROUTE30,TRIP305,Monday,17,S10,12.0,0.0,37.0
ROUTE30,TRIP305,Monday,17,S4,9.0,8.0,38.0
ROUTE30,TRIP305,Monday,17,S6,6.0,3.0,41.0
ROUTE30,TRIP305,Monday,17,S7,9.0,7.0,43.0
ROUTE30,TRIP305,Monday,17,S8,0.0,23.0,20.0
ROUTE30,TRIP305,Monday,18,S1,11.0,8.0,23.0
ROUTE30,TRIP305,Monday,18,S10,7.0,0.0,30.0
ROUTE30,TRIP305,Monday,18,S4,8.0,12.0,26.0
ROUTE30,TRIP305,Monday,18,S6,15.0,1.0,40.0
ROUTE30,TRIP305,Monday,18,S7,14.0,9.0,45.0
ROUTE30,TRIP305,Monday,18,S8,0.0,25.0,20.0
ROUTE30,TRIP305,Monday,19,S1,11.0,1.0,30.0
ROUTE30,TRIP305,Monday,19,S10,8.0,0.0,38.0
ROUTE30,TRIP305,Monday,19,S4,12.0,15.0,35.0
ROUTE30,TRIP305,Monday,19,S6,7.0,2.0,40.0
ROUTE30,TRIP305,Monday,19,S7,10.0,8.0,42.0
ROUTE30,TRIP305,Monday,19,S8,0.0,22.0,20.0
ROUTE30,TRIP305,Monday,21,S1,3.0,2.0,21.0
ROUTE30,TRIP305,Monday,21,S10,5.0,0.0,26.0
ROUTE30,TRIP305,Monday,21,S4,2.0,5.0,23.0
ROUTE30,TRIP305,Monday,21,S6,7.0,3.0,27.0
ROUTE30,TRIP305,Monday,21,S7,2.0,4.0,25.0
ROUTE30,TRIP305,Monday,21,S8,0.0,5.0,20.0
ROUTE30,TRIP305,Monday,22,S1,6.0,3.0,23.0
ROUTE30,TRIP305,Monday,22,S10,2.0,0.0,25.0
ROUTE30,TRIP305,Monday,22,S4,3.0,6.0,22.0
ROUTE30,TRIP305,Monday,22,S6,4.0,0.0,26.0
ROUTE30,TRIP305,Monday,22,S7,4.0,4.0,26.0
ROUTE30,TRIP305,Monday,22,S8,0.0,6.0,20.0
ROUTE30,TRIP305,Saturday,7,S1,20.0,0.0,20.0
ROUTE30,TRIP305,Saturday,7,S10,19.0,0.0,39.0
ROUTE30,TRIP305,Saturday,7,S4,20.0,13.0,46.0
ROUTE30,TRIP305,Saturday,7,S6,9.0,3.0,52.0
ROUTE30,TRIP305,Saturday,7,S7,11.0,9.0,54.0
ROUTE30,TRIP305,Saturday,7,S8,0.0,48.0,6.0
ROUTE30,TRIP305,Saturday,8,S1,12.0,2.0,16.0
ROUTE30,TRIP305,Saturday,8,S10,13.0,0.0,29.0
ROUTE30,TRIP305,Saturday,8,S4,19.0,15.0,33.0
ROUTE30,TRIP305,Saturday,8,S6,11.0,1.0,43.0
ROUTE30,TRIP305,Saturday,8,S7,10.0,9.0,44.0
ROUTE30,TRIP305,Saturday,8,S8,0.0,38.0,6.0
ROUTE30,TRIP305,Saturday,9,S1,19.0,4.0,21.0
ROUTE30,TRIP305,Saturday,9,S10,11.0,0.0,32.0
ROUTE30,TRIP305,Saturday,9,S4,17.0,18.0,31.0
ROUTE30,TRIP305,Saturday,9,S6,11.0,3.0,39.0
ROUTE30,TRIP305,Saturday,9,S7,14.0,14.0,39.0
ROUTE30,TRIP305,Saturday,9,S8,0.0,33.0,6.0
ROUTE30,TRIP305,Saturday,11,S1,9.0,4.0,11.0
ROUTE30,TRIP305,Saturday,11,S10,8.0,0.0,19.0
ROUTE30,TRIP305,Saturday,11,S4,7.0,11.0,15.0
ROUTE30,TRIP305,Saturday,11,S6,10.0,0.0,25.0
